|ES| HISTORIA	00`05alive00`05b127758.m3u8
|ES| NAT GEOGRAPHIC	00`05alive00`05b127759.m3u8
|ES| NAT GEO WILD	00`05alive00`05b127760.m3u8
|ES| CAZA & PESCA	00`05alive00`05b127761.m3u8
|ES| CANAL COCINA	00`05alive00`05b127763.m3u8
-----| CULTURA ESPANOL 4K |-----	00`05alive00`05b127765.m3u8
|ES-4K| TOROS	00`05alive00`05b127766.m3u8
|ES-4K| CANAL ODISEA	00`05alive00`05b127767.m3u8
|ES-4K| DISCOVERY CHANNEL	00`05alive00`05b127768.m3u8
|ES-4K| DISCOVERY CRIME INVESTIGATION	00`05alive00`05b127769.m3u8
|ES-4K| DMAX	00`05alive00`05b127770.m3u8
|ES-4K| HISTORIA	00`05alive00`05b127772.m3u8
|ES-4K| NAT GEOGRAPHIC	00`05alive00`05b127773.m3u8
|ES-4K| CAZA Y PESCA	00`05alive00`05b127775.m3u8
|ES-4K| CANAL COCINA	00`05alive00`05b127777.m3u8
|ES-4K| BLAZE	00`05alive00`05b181634.m3u8
-----| ENTRETENIMIENTO ESPAÑOL |-----	00`05alive00`05b127697.m3u8
|ES| M. SERIES	00`05alive00`05b127699.m3u8
|SP| COMEDY CENTRAL HD	00`05alive00`05b127700.m3u8
|ES| FOX	00`05alive00`05b127701.m3u8
|ES| AXN	00`05alive00`05b127703.m3u8
|ES| AXN WHITE	00`05alive00`05b127704.m3u8
|ES| SYFY	00`05alive00`05b127705.m3u8
|ES| SUNDANCE	00`05alive00`05b127706.m3u8
|ES| CALLE 13	00`05alive00`05b127707.m3u8
|ES| IBERALIA TV	00`05alive00`05b127708.m3u8
|ES| CANAL DE CASA	00`05alive00`05b127709.m3u8
|ES| AMC	00`05alive00`05b127710.m3u8
|ES| COSMO	00`05alive00`05b127711.m3u8
|ES| ENERGY	00`05alive00`05b127712.m3u8
|ES| FDF	00`05alive00`05b127713.m3u8
|ES| BE MAD TV	00`05alive00`05b127714.m3u8
|ES| DIVINITY	00`05alive00`05b127715.m3u8
|ES| XTRM	00`05alive00`05b127716.m3u8
-----| ENTRETENIMIENTO ESPAÑOL 4K |-----	00`05alive00`05b127717.m3u8
|ES-4K| M. SERIES	00`05alive00`05b127719.m3u8
|ES-4K| M. SERIESMANIA	00`05alive00`05b127720.m3u8
|ES-4K| FOX	00`05alive00`05b127721.m3u8
|ES-4K| AXN WHITE	00`05alive00`05b127724.m3u8
|ES-4K| SYFY	00`05alive00`05b127725.m3u8
|ES-4K| SUNDANCE	00`05alive00`05b127726.m3u8
|ES-4K| CALLE 13	00`05alive00`05b127727.m3u8
|ES-4K| IBERALIA TV	00`05alive00`05b127728.m3u8
|ES-4K| CANAL DE CASA	00`05alive00`05b127729.m3u8
|ES-4K| AMC	00`05alive00`05b127730.m3u8
|ES-4K| COSMO	00`05alive00`05b127731.m3u8
|ES-4K| ENERGY	00`05alive00`05b127732.m3u8
|ES-4K| FDF	00`05alive00`05b127733.m3u8
|ES-4K| BE MAD TV	00`05alive00`05b127734.m3u8
|ES-4K| DIVINITY	00`05alive00`05b127735.m3u8
|ES-4K| XTRM	00`05alive00`05b127736.m3u8
-----| CINE ESPANOL |-----	00`05alive00`05b127675.m3u8
|SP| M. Cine	00`05alive00`05b127676.m3u8
|SP| M.ESTRENOS 2 HD	00`05alive00`05b164749.m3u8
|SP| M. ACCION	00`05alive00`05b127677.m3u8
|SP| M. COMEDIA	00`05alive00`05b127678.m3u8
|SP| M. DRAMA	00`05alive00`05b127679.m3u8
|SP| M. CINE ESPANOL	00`05alive00`05b127680.m3u8
|SP| HOLLYWOOD	00`05alive00`05b127682.m3u8
|SP| TCM	00`05alive00`05b127683.m3u8
|SP| TNT	00`05alive00`05b127684.m3u8
|SP| PARAMOUNT CHANNEL	00`05alive00`05b127685.m3u8
|SP| M.RESISTENCIA HD	00`05alive00`05b164752.m3u8
|SP| MOVISTAR BOM CINE	00`05alive00`05b182510.m3u8
|SP| MOVISTAR CRIMEN	00`05alive00`05b182511.m3u8
|SP| SOMOS HD	00`05alive00`05b164753.m3u8
-----| CINE ESPANOL 4K |-----	00`05alive00`05b127686.m3u8
|SP-4K| M. Cine	00`05alive00`05b127687.m3u8
|SP-4K| M. ACCION	00`05alive00`05b127688.m3u8
|SP-4K| M. COMEDIA	00`05alive00`05b127689.m3u8
|SP-4K| M. DRAMA	00`05alive00`05b127690.m3u8
|SP-4K| M. CINE ESPANOL	00`05alive00`05b127691.m3u8
|ES-4K| HOLLYWOOD	00`05alive00`05b127693.m3u8
|SP-4K| TCM	00`05alive00`05b127694.m3u8
|SP-4K| TNT	00`05alive00`05b127695.m3u8
|SP-4K| PARAMOUNT CHANNEL	00`05alive00`05b127696.m3u8
|SP-4K| SOMOS HD	00`05alive00`05b164750.m3u8
|SP| NETFLIX CINE HD	00`05alive00`05b393759.m3u8
|SP| NETFLIX CINE + HD	00`05alive00`05b393760.m3u8
|SP| NETFLIX Películas HD	00`05alive00`05b393761.m3u8
|SP| NETFLIX Español HD	00`05alive00`05b393762.m3u8
|SP| NETFLIX Television HD	00`05alive00`05b393763.m3u8
|SP| NETFLIX Historia HD	00`05alive00`05b393764.m3u8
|SP| NETFLIX Sci-Fi HD	00`05alive00`05b393765.m3u8
|SP| NETFLIX DRAMA HD	00`05alive00`05b393766.m3u8
|SP| NETFLIX Ninos HD	00`05alive00`05b393767.m3u8
-----| ALQELIER SPAIN |-----	00`05alive00`05b127737.m3u8
|ES| ALQELIER 1 HD	00`05alive00`05b127738.m3u8
|ES| ALQELIER 2 HD	00`05alive00`05b135210.m3u8
|ES| ALQELIER 3 HD	00`05alive00`05b135211.m3u8
|ES| ALQELIER 4 HD	00`05alive00`05b135347.m3u8
|ES| ALQELIER 5 HD	00`05alive00`05b135425.m3u8
|ES| ALQELIER 6 HD	00`05alive00`05b135426.m3u8
|ES| ALQELIER 7 HD	00`05alive00`05b135469.m3u8
|ES| ALQELIER 8 HD	00`05alive00`05b135500.m3u8
|ES| ALQELIER 9 HD	00`05alive00`05b153321.m3u8
|ES| ALQELIER 10 HD	00`05alive00`05b153322.m3u8
|ES| ALQELIER 11 HD	00`05alive00`05b153323.m3u8
|ES| ALQELIER 12 HD	00`05alive00`05b153324.m3u8
|ES| ALQELIER 13 HD	00`05alive00`05b362549.m3u8
|ES| ALQELIER 14 HD	00`05alive00`05b362550.m3u8
|ES| ALQELIER 15 HD	00`05alive00`05b362551.m3u8
-----| NINOS ESPAÑOL |-----	00`05alive00`05b127779.m3u8
|ES| M. DISNEY	00`05alive00`05b127780.m3u8
|ES| BOING	00`05alive00`05b127781.m3u8
|ES| DISNEY CHANNEL	00`05alive00`05b127783.m3u8
|ES| DISNEY JR	00`05alive00`05b127784.m3u8
|ES| BABY TV	00`05alive00`05b127786.m3u8
|ES| NICKELODEON	00`05alive00`05b127787.m3u8
|ES| NICK JR	00`05alive00`05b127788.m3u8
|ES| DREAMWORKS	00`05alive00`05b127790.m3u8
-----| NINOS ESPAÑOL 4K |-----	00`05alive00`05b127791.m3u8
|ES-4K| BABY TV	00`05alive00`05b127792.m3u8
|ES-4K| BOING	00`05alive00`05b127793.m3u8
|ES-4K| DISNEY CH	00`05alive00`05b127795.m3u8
|ES-4K| DISNEY JR	00`05alive00`05b127796.m3u8
|ES-4K| DREAMWORKS	00`05alive00`05b127797.m3u8
|ES-4K| NICK JR	00`05alive00`05b127798.m3u8
|ES-4K| NICKELODEON	00`05alive00`05b127800.m3u8
-----| MUSICA ESPAÑOL |-----	00`05alive00`05b127801.m3u8
|ES| MTV	00`05alive00`05b127802.m3u8
|ES| MTV ESPANA	00`05alive00`05b127803.m3u8
|ES| MEZZO	00`05alive00`05b127804.m3u8
|ES| MEZZO LIVE	00`05alive00`05b127805.m3u8
|ES| VH1	00`05alive00`05b127807.m3u8
-----| MUSICA ESPAÑOL 4K |-----	00`05alive00`05b127808.m3u8
|ES-4K| MTV	00`05alive00`05b127809.m3u8
|ES-4K| MTV ESPANA	00`05alive00`05b127810.m3u8
|ES-4K| MEZZO	00`05alive00`05b127811.m3u8
|ES-4K| MEZZO LIVE HD	00`05alive00`05b127812.m3u8
|SP| M+ SUPERCOPA SD	00`05alive00`05b547604.m3u8
|SP| M+ SUPERCOPA HD	00`05alive00`05b547603.m3u8
|SP| M+ SUPERCOPA 4K	00`05alive00`05b547605.m3u8
|SP| DAZN 1	00`05alive00`05b127815.m3u8
|SP| DAZN 1 HD Backup	00`05alive00`05b393078.m3u8
|SP| DAZN F1 ESPAÑA HD	00`05alive00`05b260109.m3u8
|SP| DAZN F1 ESPAÑA 4K	00`05alive00`05b260110.m3u8
|SP| DAZN LALIGA	00`05alive00`05b194257.m3u8
|SP| DAZN LALIGA (buckup)	00`05alive00`05b441745.m3u8
|SP| DAZN LALIGA 2	00`05alive00`05b195454.m3u8
|SP| LALIGA HYPERMOTION HD	00`05alive00`05b195485.m3u8
|SP| LALIGA HYPERMOTION 2 HD	00`05alive00`05b195484.m3u8
|SP| LALIGA HYPERMOTION 3 HD	00`05alive00`05b375949.m3u8
|SP| M.LCAMPEONES backup	00`05alive00`05b202582.m3u8
|SP| EUROSPORT 2	00`05alive00`05b127827.m3u8
|SP| M. GOLF	00`05alive00`05b127829.m3u8
|SP| M+ GOLF HD	00`05alive00`05b388930.m3u8
|SP| GOL TV	00`05alive00`05b127830.m3u8
|SP| M+ ELLAS HD	00`05alive00`05b194255.m3u8
|SP| M+ CLÁSICOS	00`05alive00`05b194256.m3u8
|SP| LALIGA HYPERMOTION FHD	00`05alive00`05b195486.m3u8
LALIGA HYPERMOTION 2 FHD	00`05alive00`05b195487.m3u8
|SP| LALIGA HYPERMOTION 3 FHD	00`05alive00`05b375950.m3u8
|SP| FEF TV INFO	00`05alive00`05b391724.m3u8
|SP| FEF TV 1	00`05alive00`05b391725.m3u8
|SP| FEF TV 2	00`05alive00`05b391726.m3u8
|SP| FEF TV 3	00`05alive00`05b391727.m3u8
|SP| FEF TV 4	00`05alive00`05b391728.m3u8
|SP| FEF TV 5	00`05alive00`05b391729.m3u8
|SP| FEF TV 6	00`05alive00`05b391730.m3u8
|SP| FEF TV 7	00`05alive00`05b391731.m3u8
|SP| FEF TV 8	00`05alive00`05b391732.m3u8
|SP| FEF TV 9	00`05alive00`05b391733.m3u8
|SP| FEF TV 10	00`05alive00`05b391734.m3u8
|SP| FEF TV 11	00`05alive00`05b391735.m3u8
|SP| FEF TV 12	00`05alive00`05b391736.m3u8
|SP| FEF TV 13	00`05alive00`05b391737.m3u8
|SP| FEF TV 14	00`05alive00`05b391738.m3u8
|SP| FEF TV 15	00`05alive00`05b391739.m3u8
|SP| FEF TV 16	00`05alive00`05b391740.m3u8
|SP| FEF TV 17	00`05alive00`05b391741.m3u8
|SP| FEF TV 18	00`05alive00`05b391742.m3u8
|SP| FEF TV 19	00`05alive00`05b391743.m3u8
|SP| FEF TV 20	00`05alive00`05b391744.m3u8
-----| DEPORTES ESPANOL 4K |-----	00`05alive00`05b127831.m3u8
|SP-4K| DAZN LALIGA	00`05alive00`05b195455.m3u8
|SP-4K| DAZN LALIGA 2	00`05alive00`05b195456.m3u8
|SP-4K| DAZN 1	00`05alive00`05b127832.m3u8
|SP-4K| DAZN 2	00`05alive00`05b127833.m3u8
|SP-4K| DAZN 3	00`05alive00`05b127834.m3u8
|SP-4K| DAZN 4	00`05alive00`05b127835.m3u8
|SP-4K| DAZN F1	00`05alive00`05b127836.m3u8
|SP-4K| M. LCAMPEONES	00`05alive00`05b127837.m3u8
|SP-4K| M.LCAMPEONES backup	00`05alive00`05b202584.m3u8
|SP-4K| M. LCAMPEON 2	00`05alive00`05b127838.m3u8
|SP-4K| M. DEPORTES	00`05alive00`05b127839.m3u8
|SP-4K| TELEDEPORTE	00`05alive00`05b127840.m3u8
|SP-4K| REAL MADRID TV	00`05alive00`05b127841.m3u8
|SP-4K| EUROSPORT 1	00`05alive00`05b127843.m3u8
|SP-4K| EUROSPORT 2	00`05alive00`05b127844.m3u8
|SP-4K| M. GOLF	00`05alive00`05b127846.m3u8
|SP-4K| GOL TV	00`05alive00`05b127847.m3u8
|SP-4K| DAZN F1 ESPAÑA	00`05alive00`05b194262.m3u8
-----| DEPORTES ESPAÑOL (SOLO PARTIDO) |-----	00`05alive00`05b127848.m3u8
|SP| M. LALIGA	00`05alive00`05b127849.m3u8
|SP| M. LALIGA TV BAR	00`05alive00`05b169503.m3u8
|SP| M. LALIGA 1	00`05alive00`05b127850.m3u8
|SP| M. LALIGA 2	00`05alive00`05b127851.m3u8
|SP| M. LALIGA 3	00`05alive00`05b127852.m3u8
|SP| M. LALIGA 4	00`05alive00`05b127853.m3u8
|SP| M. LALIGA 6	00`05alive00`05b127854.m3u8
|SP| M. LALIGA 7	00`05alive00`05b127855.m3u8
|SP| M. LALIGA 8	00`05alive00`05b127856.m3u8
|SP| M. LALIGA 9	00`05alive00`05b127857.m3u8
|SP| M. LALIGA 10	00`05alive00`05b127858.m3u8
|SP| M. DEPORTES 1	00`05alive00`05b127859.m3u8
|SP| M. DEPORTES 2	00`05alive00`05b127860.m3u8
|SP| M. DEPORTES 3	00`05alive00`05b127861.m3u8
|SP| M. DEPORTES 4	00`05alive00`05b127862.m3u8
|SP| M. DEPORTES 5	00`05alive00`05b127863.m3u8
|SP| M. DEPORTES 6	00`05alive00`05b127864.m3u8
|SP| M. DEPORTES 7	00`05alive00`05b127865.m3u8
|SP| M. LCAMPEON 1	00`05alive00`05b127866.m3u8
|SP| M. LCAMPEON 2	00`05alive00`05b127867.m3u8
|SP| M. LCAMPEON 3	00`05alive00`05b127868.m3u8
|SP| M. LCAMPEON 4	00`05alive00`05b127869.m3u8
|SP| M. LCAMPEON 5	00`05alive00`05b127870.m3u8
|SP| M. LCAMPEON 6	00`05alive00`05b127871.m3u8
|SP| M. LCAMPEON 7	00`05alive00`05b127872.m3u8
|SP| M. LCAMPEON 8	00`05alive00`05b127873.m3u8
|SP| M.LCAMPEONES 9	00`05alive00`05b169499.m3u8
|SP| M.LCAMPEONES 10	00`05alive00`05b169500.m3u8
|SP| M.LCAMPEONES 11	00`05alive00`05b169501.m3u8
|SP| M.LCAMPEONES 12	00`05alive00`05b169502.m3u8
-----| DEPORTES ESPAÑOL (SOLO PARTIDO) 4K |-----	00`05alive00`05b127875.m3u8
|SP-4K| M. LALIGA	00`05alive00`05b127876.m3u8
|SP-4K| M. LALIGA 1	00`05alive00`05b127877.m3u8
|SP-4K| M. LALIGA 2	00`05alive00`05b127878.m3u8
|SP-4K| M. LALIGA 3	00`05alive00`05b127879.m3u8
|SP-4K| M. LALIGA 4	00`05alive00`05b127880.m3u8
|SP-4K| M. LALIGA 6	00`05alive00`05b127881.m3u8
|SP-4K| M. LALIGA 7	00`05alive00`05b127882.m3u8
|SP-4K| M. LALIGA 8	00`05alive00`05b127883.m3u8
|SP-4K| M. LALIGA 9	00`05alive00`05b127884.m3u8
|SP-4K| M. LALIGA 10	00`05alive00`05b127885.m3u8
|SP-4K| M. DEPORTES1	00`05alive00`05b127886.m3u8
|SP-4K| M. DEPORTES2	00`05alive00`05b127887.m3u8
|SP-4K| M. DEPORTES3	00`05alive00`05b127888.m3u8
|SP-4K| M. DEPORTES4	00`05alive00`05b127889.m3u8
|SP-4K| M. DEPORTES 5	00`05alive00`05b127890.m3u8
|SP-4K| M. DEPORTES 6	00`05alive00`05b127891.m3u8
|SP-4K| M. DEPORTES 7	00`05alive00`05b127892.m3u8
|IT| RAI1 HD	00`05alive00`05b56133.m3u8
|IT| RAI2 HD	00`05alive00`05b56134.m3u8
|IT| RAI3 HD	00`05alive00`05b56135.m3u8
|IT| RAI4 HD	00`05alive00`05b56136.m3u8
|IT| RAI5 HD	00`05alive00`05b56137.m3u8
|IT| RETE4 HD	00`05alive00`05b56138.m3u8
|IT| CANALE5 HD	00`05alive00`05b56139.m3u8
|IT| CINE34	00`05alive00`05b56140.m3u8
|IT| ITALIA1 HD	00`05alive00`05b56141.m3u8
|IT| NOVE HD	00`05alive00`05b56142.m3u8
|IT| LA7 HD	00`05alive00`05b56143.m3u8
|IT| TV8 HD	00`05alive00`05b56144.m3u8
|IT| IRIS	00`05alive00`05b56145.m3u8
|IT| LA5	00`05alive00`05b56146.m3u8
|IT| LA7D	00`05alive00`05b56147.m3u8
|IT| RSI LA1 HD	00`05alive00`05b56148.m3u8
|IT| RSI LA2 HD	00`05alive00`05b56149.m3u8
|IT| RAI MOVIE HD	00`05alive00`05b56150.m3u8
|IT| RAI SCUOLA HD	00`05alive00`05b56151.m3u8
|IT| CIELO HD	00`05alive00`05b56152.m3u8
|IT| 20 MEDIASET HD	00`05alive00`05b56153.m3u8
|IT| MEDIASET EXTRA	00`05alive00`05b56154.m3u8
|IT| TOP CRIME	00`05alive00`05b56155.m3u8
|IT| REAL TIME HD	00`05alive00`05b56156.m3u8
|IT| TV2000	00`05alive00`05b56157.m3u8
|IT| FOOD NETWORK	00`05alive00`05b56159.m3u8
|IT| FOCUS	00`05alive00`05b56161.m3u8
|IT| TGCOM24	00`05alive00`05b56163.m3u8
|IT| SKY TG 24 HD	00`05alive00`05b56167.m3u8
|IT| SKY CINEMA UNO HD	00`05alive00`05b56169.m3u8
|IT| SKY CINEMA DUE HD	00`05alive00`05b56170.m3u8
|IT| SKY CINEMA FAMILY HD	00`05alive00`05b56171.m3u8
|IT| SKY CINEMA ACTION HD	00`05alive00`05b56172.m3u8
|IT| SKY CINEMA SUSPENCE HD	00`05alive00`05b56173.m3u8
|IT| SKY CINEMA ROMANCE HD	00`05alive00`05b56174.m3u8
|IT| SKY CINEMA DRAMA HD	00`05alive00`05b56175.m3u8
|IT| SKY CINEMA COMEDY HD	00`05alive00`05b56176.m3u8
|IT| SKY CINEMA DUE + 24 HD	00`05alive00`05b56177.m3u8
|IT| SKY CINEMA COLLECTION HD	00`05alive00`05b56179.m3u8
|IT| SKY UNO HD	00`05alive00`05b56180.m3u8
|IT| SKY UNO 1 HD	00`05alive00`05b56181.m3u8
|IT| SKY ATLANTIC HD	00`05alive00`05b56182.m3u8
|IT| DMAX HD	00`05alive00`05b56191.m3u8
|IT| COMEDY CENTRAL	00`05alive00`05b56192.m3u8
|IT| SKY PRIMAFILA 1	00`05alive00`05b56197.m3u8
|IT| SKY PRIMAFILA 2	00`05alive00`05b56198.m3u8
|IT| SKY PRIMAFILA 3	00`05alive00`05b56199.m3u8
|IT| SKY PRIMAFILA 4	00`05alive00`05b56200.m3u8
|IT| SKY PRIMAFILA 5	00`05alive00`05b56205.m3u8
|IT| SKY PRIMAFILA 6	00`05alive00`05b56206.m3u8
|IT| SKY PRIMAFILA 7	00`05alive00`05b56209.m3u8
|IT| SKY PRIMAFILA 8	00`05alive00`05b56210.m3u8
|IT| SKY PRIMAFILA 9	00`05alive00`05b56211.m3u8
|IT| SKY PRIMAFILA 10	00`05alive00`05b56212.m3u8
|IT| BOING	00`05alive00`05b56216.m3u8
|IT| CARTONITO	00`05alive00`05b56217.m3u8
|IT| CARTOON NETWORK	00`05alive00`05b56218.m3u8
|IT| BOOMERANG	00`05alive00`05b56219.m3u8
|IT| NICKELODEON	00`05alive00`05b56220.m3u8
|IT| NICK JR	00`05alive00`05b56221.m3u8
|IT| RAI YOYO	00`05alive00`05b56224.m3u8
|IT| SUPER	00`05alive00`05b56225.m3u8
|IT| K2	00`05alive00`05b56226.m3u8
|IT| FRISBEE	00`05alive00`05b56227.m3u8
|IT| SKY SPORT 24 HD	00`05alive00`05b56229.m3u8
|IT| SKY SPORT UNO HD	00`05alive00`05b56230.m3u8
|IT| SKY SPORT FOOTBALL HD	00`05alive00`05b56231.m3u8
|IT| SKY SPORT ARENA HD	00`05alive00`05b56232.m3u8
|IT| SKY SPORT NBA HD	00`05alive00`05b56233.m3u8
|IT| SKY SPORT COLLECTION HD	00`05alive00`05b56236.m3u8
|IT| SKY SPORT MOTOGP HD	00`05alive00`05b56237.m3u8
|IT| SKY SPORT F1 HD	00`05alive00`05b56239.m3u8
|IT| SKY CALCIO 1 HD	00`05alive00`05b56240.m3u8
|IT| SKY CALCIO 2 HD	00`05alive00`05b56241.m3u8
|IT| SKY CALCIO 3 HD	00`05alive00`05b56242.m3u8
|IT| SKY CALCIO 4 HD	00`05alive00`05b56243.m3u8
|IT| SKY CALCIO 5 HD	00`05alive00`05b56244.m3u8
|IT| SKY CALCIO 6 HD	00`05alive00`05b56245.m3u8
|IT| SPORT ITALIA HD	00`05alive00`05b56247.m3u8
|IT| SPORT ITALIA LIVE24 HD	00`05alive00`05b56248.m3u8
|IT| SUPER TENNIS HD	00`05alive00`05b56252.m3u8
|IT| RAI SPORT HD	00`05alive00`05b56253.m3u8
|IT| MOTOR TREND HD	00`05alive00`05b56254.m3u8
|IT| UNIRESAT HD	00`05alive00`05b56256.m3u8
|IT| MILAN CHANNEL	00`05alive00`05b56257.m3u8
|IT| INTER CHANNEL	00`05alive00`05b67314.m3u8
|IT| ELEVEN LIVE UHD |ONLY LIVE EVENTS|	00`05alive00`05b217970.m3u8
|IT| DAZN ZONA DAZN FHD	00`05alive00`05b217528.m3u8
|IT| DAZN ZONA DAZN HD	00`05alive00`05b217529.m3u8
|IT| DAZN ZONA DAZN SD	00`05alive00`05b217530.m3u8
|IT| DAZN SERIE A1 FHD	00`05alive00`05b217531.m3u8
|IT| DAZN SERIE A1 HD	00`05alive00`05b217532.m3u8
|IT| DAZN SERIE A2 FHD	00`05alive00`05b217534.m3u8
|IT| DAZN SERIE A2 HD	00`05alive00`05b217535.m3u8
|IT| DAZN SERIE A3 FHD	00`05alive00`05b217537.m3u8
|IT| NATIONAL GEO HD	00`05alive00`05b143691.m3u8
|IT| NATIONAL GEO WILD HD	00`05alive00`05b143692.m3u8
|IT| DISCOVERY HD	00`05alive00`05b143694.m3u8
|IT| DISCOVERY SCI HD	00`05alive00`05b143696.m3u8
|IT| HISTORY	00`05alive00`05b143697.m3u8
|IT| CI CRIME INV. HD	00`05alive00`05b143699.m3u8
|IT| CACCIA E PESCA	00`05alive00`05b143700.m3u8
|IT| PESCA E CACCIA	00`05alive00`05b143701.m3u8
|IT| RAI STORIA HD	00`05alive00`05b143702.m3u8
|IT| RAI NEWS 24 HD	00`05alive00`05b143704.m3u8
|IT| RTL 102.5	00`05alive00`05b143707.m3u8
|IT| RAI GULP	00`05alive00`05b156948.m3u8
|IT| RAKUTEN COMEDY MOVIES ITALY	00`05alive00`05b194240.m3u8
|IT| RAKUTEN TV SHOWS ITALY	00`05alive00`05b194241.m3u8
|IT| RAKUTEN SPOTLIGHT ITALY	00`05alive00`05b194242.m3u8
|IT| RAKUTEN TOP FREE ITALY	00`05alive00`05b194243.m3u8
|IT| THE DESIGN NETWORK	00`05alive00`05b194244.m3u8
|IT| HGTV	00`05alive00`05b195404.m3u8
|IT| PRIME VIDEO 1 HD	00`05alive00`05b195405.m3u8
|IT| PRIME VIDEO 2 HD	00`05alive00`05b195406.m3u8
|IT| PRIME VIDEO 3 HD	00`05alive00`05b195407.m3u8
|IT| PRIME VIDEO 4 HD	00`05alive00`05b195408.m3u8
|IT| PRIME VIDEO 5 HD	00`05alive00`05b195409.m3u8
|IT| PRIME VIDEO 6 HD	00`05alive00`05b195410.m3u8
|IT| PRIME VIDEO 7 HD	00`05alive00`05b195411.m3u8
|IT| PRIME VIDEO 8 HD	00`05alive00`05b195412.m3u8
|IT| PRIME VIDEO 9 HD	00`05alive00`05b195413.m3u8
|IT| PRIME VIDEO 10 HD	00`05alive00`05b195414.m3u8
|IT| PRIME VIDEO 11 HD	00`05alive00`05b195415.m3u8
|IT| PRIME VIDEO 12 HD	00`05alive00`05b195416.m3u8
|IT| RAI SPORT UHD	00`05alive00`05b193086.m3u8
|IT| MOTOR TREND UHD	00`05alive00`05b193087.m3u8
|IT| SUPER TENNIS UHD	00`05alive00`05b193088.m3u8
|IT| SKY SPORT 24 UHD	00`05alive00`05b193089.m3u8
|IT| SKY SPORT UNO UHD	00`05alive00`05b193090.m3u8
|IT| SKY SPORT FOOTBALL UHD	00`05alive00`05b193091.m3u8
|IT| SKY SPORT ARENA UHD	00`05alive00`05b193092.m3u8
|IT| SKY SPORT NBA UHD	00`05alive00`05b193093.m3u8
|IT| SKY SPORT COLLECTION UHD	00`05alive00`05b193094.m3u8
|IT| SKY SPORT MOTOGP UHD	00`05alive00`05b193095.m3u8
|IT| SKY SPORT F1 UHD	00`05alive00`05b193096.m3u8
|IT| EUROSPORT 1 HD	00`05alive00`05b193098.m3u8
|IT| EUROSPORT 1 UHD	00`05alive00`05b193099.m3u8
|IT| EUROSPORT 2 HD	00`05alive00`05b193100.m3u8
|IT| EUROSPORT 2 UHD	00`05alive00`05b193101.m3u8
|IT| DAZN BAR 1 HD	00`05alive00`05b193102.m3u8
|IT| PRIME VIDEO 1 HD	00`05alive00`05b193104.m3u8
|IT| PRIME VIDEO 2 HD	00`05alive00`05b193105.m3u8
|IT| PRIME VIDEO 3 HD	00`05alive00`05b193106.m3u8
|IT| PRIME VIDEO 4 HD	00`05alive00`05b193107.m3u8
|IT| PRIME VIDEO 5 HD	00`05alive00`05b193108.m3u8
|IT| PRIME VIDEO 6 HD	00`05alive00`05b193109.m3u8
|IT| PRIME VIDEO 7 HD	00`05alive00`05b193110.m3u8
|IT| PRIME VIDEO 8 HD	00`05alive00`05b193111.m3u8
|IT| PRIME VIDEO 9 HD	00`05alive00`05b193112.m3u8
|IT| PRIME VIDEO 10 HD	00`05alive00`05b193113.m3u8
|IT| PRIME VIDEO 11 HD	00`05alive00`05b193114.m3u8
|IT| PRIME VIDEO 12 HD	00`05alive00`05b193115.m3u8
|IT| SKY SERIE A UHD	00`05alive00`05b193116.m3u8
|IT| SKY CALCIO 1 UHD	00`05alive00`05b193117.m3u8
|IT| SKY CALCIO 2 UHD	00`05alive00`05b193118.m3u8
|IT| SKY CALCIO 3 UHD	00`05alive00`05b193119.m3u8
|IT| SKY CALCIO 4 UHD	00`05alive00`05b193120.m3u8
|IT| SKY CALCIO 5 UHD	00`05alive00`05b193121.m3u8
|IT| SKY CALCIO 6 UHD	00`05alive00`05b193122.m3u8
|IT| SKY SPORT 24 HD	00`05alive00`05b193124.m3u8
|IT| SKY SPORT UNO HD	00`05alive00`05b193125.m3u8
|IT| SKY SPORT FOOTBALL HD	00`05alive00`05b193126.m3u8
|IT| SKY SPORT ARENA HD	00`05alive00`05b193127.m3u8
|IT| SKY SPORT NBA HD	00`05alive00`05b193128.m3u8
|IT| SKY SPORT MOTOGP HD	00`05alive00`05b193130.m3u8
|IT| SKY SPORT F1 HD	00`05alive00`05b193131.m3u8
|IT| SKY CALCIO 3	00`05alive00`05b193133.m3u8
|IT| SKY CALCIO 4	00`05alive00`05b193134.m3u8
|IT| SKY CALCIO 5	00`05alive00`05b193135.m3u8
|IT| SKY CALCIO 6	00`05alive00`05b193136.m3u8
|IT| SPORT ITALIA HD	00`05alive00`05b193137.m3u8
|IT| SPORT ITALIA LIVE 24 HD	00`05alive00`05b193138.m3u8
|IT| SKY SERIE A HD	00`05alive00`05b193139.m3u8
|IT| SUPER TENNIS HD	00`05alive00`05b193140.m3u8
|IT| RAI SPORT HD	00`05alive00`05b193141.m3u8
|IT| MOTOR TREND HD	00`05alive00`05b193142.m3u8
|IT| UNIRESAT HD	00`05alive00`05b193143.m3u8
|IT| ELEVEN LIVE UHD |ONLY LIVE EVENTS|	00`05alive00`05b193144.m3u8
|NL| NPO 1 HD	00`05alive00`05b56431.m3u8
|NL| NPO 2 HD	00`05alive00`05b56432.m3u8
|NL| NPO 3 HD	00`05alive00`05b56433.m3u8
|NL| RTL 4 HD	00`05alive00`05b56434.m3u8
|NL| RTL 5 HD	00`05alive00`05b56435.m3u8
