A Spor TV	`1https://en.gdplayertv.to/live-tv/a-spor-tv/?embed=1
A Sports TV	`1https://en.gdplayertv.to/live-tv/a-sports-tv/?embed=1
Abu Dhabi Sports 1 TV	`1https://en.gdplayertv.to/live-tv/abu-dhabi-sports-1/?embed=1
Abu Dhabi Sports 2 TV	`1https://en.gdplayertv.to/live-tv/abu-dhabi-sports-2/?embed=1
Alkass 1 One TV	`1https://en.gdplayertv.to/live-tv/alkass-1/?embed=1
Alkass 2 Two TV	`1https://en.gdplayertv.to/live-tv/alkass-2/?embed=1
Alkass 3 Three TV	`1https://en.gdplayertv.to/live-tv/alkass-3/?embed=1
Alkass 4 Four TV	`1https://en.gdplayertv.to/live-tv/alkass-4/?embed=1
All Sports TV	`1https://en.gdplayertv.to/live-tv/all-sports/?embed=1
Arena Sport Premium TV Serbia 1	`1https://en.gdplayertv.to/live-tv/arena-sport-1-premium/?embed=1
Arena Sport Premium TV Serbia 2	`1https://en.gdplayertv.to/live-tv/arena-sport-2-premium/?embed=1
Arena Sport Premium TV Serbia 3	`1https://en.gdplayertv.to/live-tv/arena-sport-3-premium/?embed=1
Arena Sport TV Croatia 1	`1https://en.gdplayertv.to/live-tv/arena-sport-1-croatia/?embed=1
Arena Sport TV Croatia 2	`1https://en.gdplayertv.to/live-tv/arena-sport-2-croatia/?embed=1
Arena Sport TV Croatia 3	`1https://en.gdplayertv.to/live-tv/arena-sport-3-croatia/?embed=1
Arena Sport TV Croatia 4	`1https://en.gdplayertv.to/live-tv/arena-sport-4-croatia/?embed=1
Arena Sport TV Serbia 1	`1https://en.gdplayertv.to/live-tv/arena-sport-1/?embed=1
Arena Sport TV Serbia 2	`1https://en.gdplayertv.to/live-tv/arena-sport-2/?embed=1
Arena Sport TV Serbia 3	`1https://en.gdplayertv.to/live-tv/arena-sport-3/?embed=1
Arena Sport TV Serbia 4	`1https://en.gdplayertv.to/live-tv/arena-sport-4/?embed=1
Arryadia TV	`1https://en.gdplayertv.to/live-tv/arryadia-tv/?embed=1
Bahrain Sport 1	`1https://en.gdplayertv.to/live-tv/bahrain-sport-1/?embed=1
Bahrain Sport 2	`1https://en.gdplayertv.to/live-tv/bahrain-sport-2/?embed=1
beIN Sports MENA English 1	`1https://en.gdplayertv.to/live-tv/bein-sports-1-english/?embed=1
beIN Sports MENA English 2	`1https://en.gdplayertv.to/live-tv/bein-sports-2-english/?embed=1
beIN Sports MENA English 3	`1https://en.gdplayertv.to/live-tv/bein-sports-3-english/?embed=1
beIN SPORTS Türkiye	`1https://en.gdplayertv.to/live-tv/UCPe9vNjHF1kEExT5kHwc7aw/?embed=1
beIN Sports TV French 1	`1https://en.gdplayertv.to/live-tv/bein-sports-1-french/?embed=1
beIN Sports TV French 2	`1https://en.gdplayertv.to/live-tv/bein-sports-2-french/?embed=1
beIN Sports TV French 3	`1https://en.gdplayertv.to/live-tv/bein-sports-3-french/?embed=1
beIN Sports TV Germany 1	`1https://en.gdplayertv.to/live-tv/bein-sports-1-de/?embed=1
beIN Sports TV Thailand 1	`1https://en.gdplayertv.to/live-tv/bein-sports-1-th/?embed=1
beIN Sports TV Thailand 2	`1https://en.gdplayertv.to/live-tv/bein-sports-2-th/?embed=1
beIN Sports TV Thailand 3	`1https://en.gdplayertv.to/live-tv/bein-sports-3-th/?embed=1
beIN Sports TV Thailand 4	`1https://en.gdplayertv.to/live-tv/bein-sports-4-th/?embed=1
beIN Sports TV Thailand 5	`1https://en.gdplayertv.to/live-tv/bein-sports-5-th/?embed=1
beIN Sports TV Thailand 6	`1https://en.gdplayertv.to/live-tv/bein-sports-6-th/?embed=1
beIN Sports TV Thailand 7	`1https://en.gdplayertv.to/live-tv/bein-sports-7-th/?embed=1
beIN Sports XTRA En Espanol TV	`1https://en.gdplayertv.to/live-tv/bein-sports-xtra-en-espanol/?embed=1
beIN Sports XTRA TV	`1https://en.gdplayertv.to/live-tv/bein-sports-xtra/?embed=1
BEK Sports East TV	`1https://en.gdplayertv.to/live-tv/bek-sports-east/?embed=1
BEK Sports West TV	`1https://en.gdplayertv.to/live-tv/bek-sports-west/?embed=1
BS Fishing Vision TV	`1https://en.gdplayertv.to/live-tv/bs-fishing-vision/?embed=1
CCTV-5	`1https://en.gdplayertv.to/live-tv/cctv5/?embed=1
CCTV-5+	`1https://en.gdplayertv.to/live-tv/cctv5-plus/?embed=1
Chelsea Football Club	`1https://en.gdplayertv.to/live-tv/UCU2PacFf99vhb3hNiYDmxww/?embed=1
DAZN F1 TV Spain	`1https://en.gdplayertv.to/live-tv/dazn-f1/?embed=1
DAZN LaLiga TV	`1https://en.gdplayertv.to/live-tv/dazn-laliga/?embed=1
DAZN TV Germany 1	`1https://en.gdplayertv.to/live-tv/dazn-1-de/?embed=1
DAZN TV Germany 2	`1https://en.gdplayertv.to/live-tv/dazn-2-de/?embed=1
DAZN TV Spain 1	`1https://en.gdplayertv.to/live-tv/dazn-1-es/?embed=1
DAZN TV Spain 2	`1https://en.gdplayertv.to/live-tv/dazn-2-es/?embed=1
DAZN TV Spain 3	`1https://en.gdplayertv.to/live-tv/dazn-3-es/?embed=1
DAZN TV Spain 4	`1https://en.gdplayertv.to/live-tv/dazn-4-es/?embed=1
DAZN Combat TV	`1https://en.gdplayertv.to/live-tv/dazn-combat/?embed=1
DAZN Fast+ TV	`1https://en.gdplayertv.to/live-tv/dazn-fast-plus/?embed=1
DAZN Rise TV	`1https://en.gdplayertv.to/live-tv/dazn-rise/?embed=1
DAZN Women's Football TV	`1https://en.gdplayertv.to/live-tv/dazn-womens-football/?embed=1
Discovery Turbo TV	`1https://en.gdplayertv.to/live-tv/discovery-turbo/?embed=1
Dubai Racing 2 TV	`1https://en.gdplayertv.to/live-tv/dubai-racing-2-tv/?embed=1
Dubai Racing 3 TV	`1https://en.gdplayertv.to/live-tv/dubai-racing-3-tv/?embed=1
Dubai Racing TV	`1https://en.gdplayertv.to/live-tv/dubai-racing-1-tv/?embed=1
Dubai Sports 1 TV	`1https://en.gdplayertv.to/live-tv/dubai-sports-1/?embed=1
Dubai Sports 2 TV	`1https://en.gdplayertv.to/live-tv/dubai-sports-2/?embed=1
Dubai Sports 3 TV	`1https://en.gdplayertv.to/live-tv/dubai-sports-3/?embed=1
EDGEsport	`1https://en.gdplayertv.to/live-tv/edgesport-tv/?embed=1
Eleven Sports 1 TV Portugal	`1https://en.gdplayertv.to/live-tv/eleven-sports-1-pt/?embed=1
Eleven Sports 2 TV Portugal	`1https://en.gdplayertv.to/live-tv/eleven-sports-2-pt/?embed=1
Eleven Sports 3 TV Portugal	`1https://en.gdplayertv.to/live-tv/eleven-sports-3-pt/?embed=1
Eleven Sports 4 TV Portugal	`1https://en.gdplayertv.to/live-tv/eleven-sports-4-pt/?embed=1
Eleven Sports 5 TV Portugal	`1https://en.gdplayertv.to/live-tv/eleven-sports-5-pt/?embed=1
Eleven Sports 6 TV Portugal	`1https://en.gdplayertv.to/live-tv/eleven-sports-6-pt/?embed=1
ESPN 2 TV	`1https://en.gdplayertv.to/live-tv/espn-2/?embed=1
ESPN Deportes TV	`1https://en.gdplayertv.to/live-tv/espn-deportes/?embed=1
ESPN Premium TV	`1https://en.gdplayertv.to/live-tv/espn-premium/?embed=1
ESPN TV	`1https://en.gdplayertv.to/live-tv/espn/?embed=1
Eurosport TV Portugal 1	`1https://en.gdplayertv.to/live-tv/eurosport-1-pt/?embed=1
Eurosport TV Portugal 2	`1https://en.gdplayertv.to/live-tv/eurosport-2-pt/?embed=1
Eurosport TV Spain 1	`1https://en.gdplayertv.to/live-tv/eurosport-1-es/?embed=1
Eurosport TV Spain 2	`1https://en.gdplayertv.to/live-tv/eurosport-2-es/?embed=1
Eurosport TV UK 1	`1https://en.gdplayertv.to/live-tv/eurosport-1/?embed=1
Eurosport TV UK 2	`1https://en.gdplayertv.to/live-tv/eurosport-2/?embed=1
Fighting TV Samurai	`1https://en.gdplayertv.to/live-tv/fighting-tv-samurai/?embed=1
FOX Cricket 501	`1https://en.gdplayertv.to/live-tv/fox-cricket/?embed=1
FOX Sports 1 TV	`1https://en.gdplayertv.to/live-tv/fox-sports-1/?embed=1
FOX Sports 2 TV	`1https://en.gdplayertv.to/live-tv/fox-sports-2/?embed=1
Fuji TV NEXT	`1https://en.gdplayertv.to/live-tv/fuji-tv-next/?embed=1
Fuji TV ONE	`1https://en.gdplayertv.to/live-tv/fuji-tv-one/?embed=1
Galatasaray TV (GS TV)	`1https://en.gdplayertv.to/live-tv/gs-tv/?embed=1
GAORA SPORTS TV	`1https://en.gdplayertv.to/live-tv/gaora-sports-tv/?embed=1
Golf Network TV Japan	`1https://en.gdplayertv.to/live-tv/golf-network-tv/?embed=1
Green Channel	`1https://en.gdplayertv.to/live-tv/green-channel/?embed=1
Horse & Country TV	`1https://en.gdplayertv.to/live-tv/horse-country-tv/?embed=1
Igo/Shogi Channel	`1https://en.gdplayertv.to/live-tv/igo-shogi-channel/?embed=1
J Sports 1 TV	`1https://en.gdplayertv.to/live-tv/j-sports-1/?embed=1
J Sports 2 TV	`1https://en.gdplayertv.to/live-tv/j-sports-2/?embed=1
J Sports 3 TV	`1https://en.gdplayertv.to/live-tv/j-sports-3/?embed=1
J Sports 4 TV	`1https://en.gdplayertv.to/live-tv/j-sports-4/?embed=1
JTBC Golf TV	`1https://en.gdplayertv.to/live-tv/jtbc-golf/?embed=1
kora plus	`1https://en.gdplayertv.to/live-tv/UCoTREVo1yJwXXDY0TbTA4EQ/?embed=1
LaLiga HyperMotion TV	`1https://en.gdplayertv.to/live-tv/laliga-hypermotion/?embed=1
LaLiga Live HyperMotion TV	`1https://en.gdplayertv.to/live-tv/laliga-live-hypermotion/?embed=1
LaLiga Plus TV	`1https://en.gdplayertv.to/live-tv/laliga-plus/?embed=1
Match! Football 1 TV	`1https://en.gdplayertv.to/live-tv/match-football-1/?embed=1
Match! Football 2 TV	`1https://en.gdplayertv.to/live-tv/match-football-2/?embed=1
Match! Football 3 TV	`1https://en.gdplayertv.to/live-tv/match-football-3/?embed=1
Match! Premier TV	`1https://en.gdplayertv.to/live-tv/match-premier/?embed=1
Match! TV	`1https://en.gdplayertv.to/live-tv/match-tv/?embed=1
MLB Network TV	`1https://en.gdplayertv.to/live-tv/mlb-network/?embed=1
MUTV	`1https://en.gdplayertv.to/live-tv/mutv/?embed=1
NBA TV USA	`1https://en.gdplayertv.to/live-tv/nba-usa/?embed=1
NFL Network TV	`1https://en.gdplayertv.to/live-tv/nfl-network/?embed=1
NHL Network TV	`1https://en.gdplayertv.to/live-tv/nhl-network/?embed=1
Nittere G+ (NTV G+)	`1https://en.gdplayertv.to/live-tv/ntv-g-plus/?embed=1
Oman Sports TV	`1https://en.gdplayertv.to/live-tv/oman-sports/?embed=1
Premier League TV	`1https://en.gdplayertv.to/live-tv/premier-league/?embed=1
Premier Sports 1 TV	`1https://en.gdplayertv.to/live-tv/premier-sports-1/?embed=1
Premier Sports 2 TV	`1https://en.gdplayertv.to/live-tv/premier-sports-2/?embed=1
Premiere TV	`1https://en.gdplayertv.to/live-tv/premiere-tv/?embed=1
Racing.com TV	`1https://en.gdplayertv.to/live-tv/racingcom-tv/?embed=1
Rally TV	`1https://en.gdplayertv.to/live-tv/rally-tv/?embed=1
Real Madrid TV	`1https://en.gdplayertv.to/live-tv/real-madrid-tv/?embed=1
Red Bull TV	`1https://en.gdplayertv.to/live-tv/red-bull-tv/?embed=1
San Marino RTV Sport	`1https://en.gdplayertv.to/live-tv/rtv-sport/?embed=1
SBS Golf 2 TV	`1https://en.gdplayertv.to/live-tv/sbs-golf-2/?embed=1
SBS Golf TV	`1https://en.gdplayertv.to/live-tv/sbs-golf/?embed=1
Sharjah Sports TV	`1https://en.gdplayertv.to/live-tv/sharjah-sports/?embed=1
Sky A TV Japan	`1https://en.gdplayertv.to/live-tv/sky-a-tv-jp/?embed=1
Sky Sports 24 TV	`1https://en.gdplayertv.to/live-tv/sky-sports-24/?embed=1
Sky Sports 251 TV	`1https://en.gdplayertv.to/live-tv/sky-sports-251/?embed=1
Sky Sports Action TV	`1https://en.gdplayertv.to/live-tv/sky-sports-action/?embed=1
Sky Sports Arena TV	`1https://en.gdplayertv.to/live-tv/sky-sports-arena/?embed=1
Sky Sports Bundesliga TV	`1https://en.gdplayertv.to/live-tv/sky-sports-bundesliga/?embed=1
Sky Sports Calcio TV	`1https://en.gdplayertv.to/live-tv/sky-sports-calcio/?embed=1
Sky Sports Cricket TV	`1https://en.gdplayertv.to/live-tv/sky-sports-cricket/?embed=1
Sky Sports F1 TV	`1https://en.gdplayertv.to/live-tv/skysports-f1/?embed=1
Sky Sports Football TV	`1https://en.gdplayertv.to/live-tv/sky-sports-football/?embed=1
Sky Sports Golf TV	`1https://en.gdplayertv.to/live-tv/sky-sports-golf/?embed=1
Sky Sports Main Event TV	`1https://en.gdplayertv.to/live-tv/sky-sports-main-event/?embed=1
Sky Sports Max TV	`1https://en.gdplayertv.to/live-tv/sky-sports-max/?embed=1
Sky Sports Mix TV	`1https://en.gdplayertv.to/live-tv/sky-sports-mix/?embed=1
Sky Sports MotoGP TV	`1https://en.gdplayertv.to/live-tv/sky-sports-motogp/?embed=1
Sky Sports NBA TV	`1https://en.gdplayertv.to/live-tv/sky-sports-nba/?embed=1
Sky Sports News TV	`1https://en.gdplayertv.to/live-tv/sky-sports-news/?embed=1
Sky Sports Premier League TV	`1https://en.gdplayertv.to/live-tv/sky-sports-premier-league/?embed=1
Sky Sports Racing TV	`1https://en.gdplayertv.to/live-tv/sky-sports-racing/?embed=1
Sky Sports Tennis TV	`1https://en.gdplayertv.to/live-tv/sky-sports-tennis/?embed=1
Sky Sports Uno TV	`1https://en.gdplayertv.to/live-tv/sky-sports-uno/?embed=1
Sony Sports TEN 1 TV	`1https://en.gdplayertv.to/live-tv/sony-sports-ten-1/?embed=1
Sony Sports TEN 2 TV	`1https://en.gdplayertv.to/live-tv/sony-sports-ten-2/?embed=1
Sony Sports TEN 3 TV	`1https://en.gdplayertv.to/live-tv/sony-sports-ten-3/?embed=1
Sony Sports TEN 4 TV	`1https://en.gdplayertv.to/live-tv/sony-sports-ten-4/?embed=1
Sony Sports TEN 5 TV	`1https://en.gdplayertv.to/live-tv/sony-sports-ten-5/?embed=1
Sport 1+ HD TV	`1https://en.gdplayertv.to/live-tv/sport-1-plus/?embed=1
Sport TV 1	`1https://en.gdplayertv.to/live-tv/sport-tv-1/?embed=1
Sport TV 2	`1https://en.gdplayertv.to/live-tv/sport-tv-2/?embed=1
Sport TV 3	`1https://en.gdplayertv.to/live-tv/sport-tv-3/?embed=1
Sport TV 4	`1https://en.gdplayertv.to/live-tv/sport-tv-4/?embed=1
Sports Live + (Plus) TV	`1https://en.gdplayertv.to/live-tv/sports-live-plus/?embed=1
Sports United	`1https://en.gdplayertv.to/live-tv/UCNyKhK1GI6CUbJ-BDtJ44DA/?embed=1
SSC 1 TV	`1https://en.gdplayertv.to/live-tv/ssc-1/?embed=1
SSC 2 TV	`1https://en.gdplayertv.to/live-tv/ssc-2/?embed=1
SSC 3 TV	`1https://en.gdplayertv.to/live-tv/ssc-3/?embed=1
SSC 4 TV	`1https://en.gdplayertv.to/live-tv/ssc-4/?embed=1
SSC 5 TV	`1https://en.gdplayertv.to/live-tv/ssc-5/?embed=1
SSC Extra 1 TV	`1https://en.gdplayertv.to/live-tv/ssc-extra-1/?embed=1
SSC Extra 2 TV	`1https://en.gdplayertv.to/live-tv/ssc-extra-2/?embed=1
SSC Extra 3 TV	`1https://en.gdplayertv.to/live-tv/ssc-extra-3/?embed=1
Star Sports 1 TV	`1https://en.gdplayertv.to/live-tv/star-sports-1/?embed=1
Star Sports 2 TV	`1https://en.gdplayertv.to/live-tv/star-sports-2/?embed=1
Star Sports 3 TV	`1https://en.gdplayertv.to/live-tv/star-sports-3/?embed=1
SuperSport Action TV	`1https://en.gdplayertv.to/live-tv/supersport-action/?embed=1
SuperSport Cricket TV	`1https://en.gdplayertv.to/live-tv/supersport-cricket/?embed=1
SuperSport Football TV	`1https://en.gdplayertv.to/live-tv/supersport-football/?embed=1
SuperSport Golf TV	`1https://en.gdplayertv.to/live-tv/supersport-golf/?embed=1
SuperSport Grandstand TV	`1https://en.gdplayertv.to/live-tv/supersport-grandstand/?embed=1
SuperSport La Liga TV	`1https://en.gdplayertv.to/live-tv/supersport-laliga/?embed=1
SuperSport Maximo 1 TV	`1https://en.gdplayertv.to/live-tv/supersport-maximo-1/?embed=1
SuperSport Motorsport TV	`1https://en.gdplayertv.to/live-tv/supersport-motorsport/?embed=1
SuperSport Premier League TV	`1https://en.gdplayertv.to/live-tv/supersport-premier-league/?embed=1
SuperSport PSL TV	`1https://en.gdplayertv.to/live-tv/supersport-psl/?embed=1
SuperSport Rugby TV	`1https://en.gdplayertv.to/live-tv/supersport-rugby/?embed=1
SuperSport Tennis TV	`1https://en.gdplayertv.to/live-tv/supersport-tennis/?embed=1
SuperSport Variety 1 TV	`1https://en.gdplayertv.to/live-tv/supersport-variety-1/?embed=1
SuperSport Variety 2 TV	`1https://en.gdplayertv.to/live-tv/supersport-variety-2/?embed=1
SuperSport Variety 3 TV	`1https://en.gdplayertv.to/live-tv/supersport-variety-3/?embed=1
SuperSport Variety 4 TV	`1https://en.gdplayertv.to/live-tv/supersport-variety-4/?embed=1
Tennis Channel TV	`1https://en.gdplayertv.to/live-tv/tennis-channel/?embed=1
TNA IMPACT! Wrestling TV	`1https://en.gdplayertv.to/live-tv/tna-wrestling/?embed=1
TNT Sports 1 TV	`1https://en.gdplayertv.to/live-tv/tnt-sports-1/?embed=1
TNT Sports 2 TV	`1https://en.gdplayertv.to/live-tv/tnt-sports-2/?embed=1
TNT Sports 3 TV	`1https://en.gdplayertv.to/live-tv/tnt-sports-3/?embed=1
TNT Sports 4 TV	`1https://en.gdplayertv.to/live-tv/tnt-sports-4/?embed=1
Trace Sport Stars	`1https://en.gdplayertv.to/live-tv/trace-sport-stars/?embed=1
True Premier Football 1 TV	`1https://en.gdplayertv.to/live-tv/true-premier-football-1/?embed=1
True Premier Football 2 TV	`1https://en.gdplayertv.to/live-tv/true-premier-football-2/?embed=1
True Premier Football 3 TV	`1https://en.gdplayertv.to/live-tv/true-premier-football-3/?embed=1
True Sports 1 TV	`1https://en.gdplayertv.to/live-tv/true-sports-1/?embed=1
True Sports 2 TV	`1https://en.gdplayertv.to/live-tv/true-sports-2/?embed=1
True Sports 3 TV	`1https://en.gdplayertv.to/live-tv/true-sports-3/?embed=1
True Sports 4 TV	`1https://en.gdplayertv.to/live-tv/true-sports-4/?embed=1
TSN 1 TV	`1https://en.gdplayertv.to/live-tv/tsn1/?embed=1
TSN 2 TV	`1https://en.gdplayertv.to/live-tv/tsn2/?embed=1
TSN 3 TV	`1https://en.gdplayertv.to/live-tv/tsn3/?embed=1
TSN 4 TV	`1https://en.gdplayertv.to/live-tv/tsn4/?embed=1
TSN 5 TV	`1https://en.gdplayertv.to/live-tv/tsn5/?embed=1
TUDN TV	`1https://en.gdplayertv.to/live-tv/tudn-tv/?embed=1
TV 2 Sport 1	`1https://en.gdplayertv.to/live-tv/tv2-sport-1/?embed=1
TV 2 Sport Premium	`1https://en.gdplayertv.to/live-tv/tv2-sport-premium/?embed=1
tvN SPORTS TV	`1https://en.gdplayertv.to/live-tv/tvn-sports/?embed=1
USA Network TV	`1https://en.gdplayertv.to/live-tv/usa-network/?embed=1
V Sport 1 TV Norway	`1https://en.gdplayertv.to/live-tv/v-sport-1/?embed=1
V Sport 1 TV Sweden	`1https://en.gdplayertv.to/live-tv/v-sport-1-sw/?embed=1
V Sport 2 TV Norway	`1https://en.gdplayertv.to/live-tv/v-sport-2/?embed=1
V Sport 3 TV Norway	`1https://en.gdplayertv.to/live-tv/v-sport-3/?embed=1
Viaplay Sports 1 TV	`1https://en.gdplayertv.to/live-tv/viaplay-sports-1/?embed=1
Viaplay Sports 2 TV	`1https://en.gdplayertv.to/live-tv/viaplay-sports-2/?embed=1
Viaplay Sports Xtra TV	`1https://en.gdplayertv.to/live-tv/viaplay-sports-xtra/?embed=1
Willow Cricket TV	`1https://en.gdplayertv.to/live-tv/willow-cricket/?embed=1
WWE Network TV	`1https://en.gdplayertv.to/live-tv/wwe-network/?embed=1
YAS TV	`1https://en.gdplayertv.to/live-tv/yas-tv/?embed=1
Animax TV English	`1https://en.gdplayertv.to/live-tv/animax-en/?embed=1
Animax TV Japan	`1https://en.gdplayertv.to/live-tv/animax-jp/?embed=1
Animax TV 中文	`1https://en.gdplayertv.to/live-tv/animax-cn/?embed=1
AniPlus English	`1https://en.gdplayertv.to/live-tv/aniplus-en/?embed=1
AniPlus 中文	`1https://en.gdplayertv.to/live-tv/aniplus-cn/?embed=1
AT-X TV	`1https://en.gdplayertv.to/live-tv/at-x-tv/?embed=1
AVA Series TV	`1https://en.gdplayertv.to/live-tv/ava-series-tv/?embed=1
AXN Mystery TV	`1https://en.gdplayertv.to/live-tv/axn-mystery/?embed=1
BS Japan Movie Channel	`1https://en.gdplayertv.to/live-tv/bs-nihon-eiga/?embed=1
CCTV-6	`1https://en.gdplayertv.to/live-tv/cctv6/?embed=1
CCTV-8	`1https://en.gdplayertv.to/live-tv/cctv8/?embed=1
Cinemax 中文	`1https://en.gdplayertv.to/live-tv/cinemax-cn/?embed=1
Crunchyroll TV (GEO Blocked)	`1https://en.gdplayertv.to/live-tv/crunchyroll/?embed=1
Dlife TV Japan	`1https://en.gdplayertv.to/live-tv/dlife-tv-jp/?embed=1
ERA Drama TV Japan	`1https://en.gdplayertv.to/live-tv/jidaigeki-senmon-tv/?embed=1
Family Gekijo TV	`1https://en.gdplayertv.to/live-tv/family-gekijo-tv/?embed=1
Fuji TV TWO	`1https://en.gdplayertv.to/live-tv/fuji-tv-two/?embed=1
HBO Family 中文	`1https://en.gdplayertv.to/live-tv/hbo-family-cn/?embed=1
HBO Hits 中文	`1https://en.gdplayertv.to/live-tv/hbo-hits-cn/?embed=1
HBO Signature 中文	`1https://en.gdplayertv.to/live-tv/hbo-signature-cn/?embed=1
HBO 中文	`1https://en.gdplayertv.to/live-tv/hbo-cn/?embed=1
Home Drama Channel	`1https://en.gdplayertv.to/live-tv/home-drama-channel/?embed=1
MBC Drama TV (GEO Blocked)	`1https://en.gdplayertv.to/live-tv/mbc-drama/?embed=1
Movie Plus TV Japan	`1https://en.gdplayertv.to/live-tv/movie-plus-tv-jp/?embed=1
MOVIESPHERE TV	`1https://en.gdplayertv.to/live-tv/moviesphere/?embed=1
Muse Asia	`1https://en.gdplayertv.to/live-tv/UCGbshtvS9t-8CW11W7TooQg/?embed=1
NOW	`1https://en.gdplayertv.to/live-tv/UCJe13zu6MyE6Oueac41KAqg/?embed=1
OCN Movies 2 TV	`1https://en.gdplayertv.to/live-tv/ocn-movies-2/?embed=1
OCN Movies TV	`1https://en.gdplayertv.to/live-tv/ocn-movies/?embed=1
OCN TV	`1https://en.gdplayertv.to/live-tv/ocn/?embed=1
Show TV	`1https://en.gdplayertv.to/live-tv/UC9JMe_We017gYrRc7kZHgmg/?embed=1
Sony PIX TV	`1https://en.gdplayertv.to/live-tv/sony-pix/?embed=1
Sony WAH TV	`1https://en.gdplayertv.to/live-tv/sony-wah/?embed=1
Star Channel 1 TV	`1https://en.gdplayertv.to/live-tv/star-channel-1/?embed=1
Star Channel 2 TV	`1https://en.gdplayertv.to/live-tv/star-channel-2/?embed=1
Star Channel 3 TV	`1https://en.gdplayertv.to/live-tv/star-channel-3/?embed=1
STAR TV	`1https://en.gdplayertv.to/live-tv/UCsFINj3y7SjBaeUxiSdRjlA/?embed=1
Super Drama TV	`1https://en.gdplayertv.to/live-tv/super-drama-tv/?embed=1
The Cinema TV Japan	`1https://en.gdplayertv.to/live-tv/the-cinema-tv-jp/?embed=1
Toei Channel	`1https://en.gdplayertv.to/live-tv/toei-channel/?embed=1
TVB Vietnam	`1https://en.gdplayertv.to/live-tv/tvb-vietnam/?embed=1
tvN Movies 한국	`1https://en.gdplayertv.to/live-tv/tvn-movies-kr/?embed=1
WOWOW Cinema TV	`1https://en.gdplayertv.to/live-tv/wowow-cinema/?embed=1
WOWOW Prime TV	`1https://en.gdplayertv.to/live-tv/wowow-prime/?embed=1
Animal Planet TV Japan	`1https://en.gdplayertv.to/live-tv/animal-planet-jp/?embed=1
CCTV-9	`1https://en.gdplayertv.to/live-tv/cctv9/?embed=1
CGTN Documentary TV	`1https://en.gdplayertv.to/live-tv/cgtn-documentary/?embed=1
Discovery Asia 中文 TV	`1https://en.gdplayertv.to/live-tv/discovery-asia-cn/?embed=1
Discovery Australia	`1https://en.gdplayertv.to/live-tv/UCsnsCFJMPIJaUSVP_hLVUCA/?embed=1
Discovery Brasil	`1https://en.gdplayertv.to/live-tv/UCt6iLNEJT6v9VHm9hQ04W6g/?embed=1
Discovery Channel Argentina	`1https://en.gdplayertv.to/live-tv/UCcP6Vtkc2DtQ0IV9r_x6pCQ/?embed=1
Discovery Channel Japan	`1https://en.gdplayertv.to/live-tv/discovery-channel-jp/?embed=1
Discovery Life TV	`1https://en.gdplayertv.to/live-tv/discovery-life/?embed=1
EBS E TV	`1https://en.gdplayertv.to/live-tv/ebs-english/?embed=1
EBS Plus 1 TV	`1https://en.gdplayertv.to/live-tv/ebs-plus-1/?embed=1
EBS Plus 2 TV	`1https://en.gdplayertv.to/live-tv/ebs-plus-2/?embed=1
History TV Japan	`1https://en.gdplayertv.to/live-tv/history-channel-jp/?embed=1
NASA	`1https://en.gdplayertv.to/live-tv/UCLA_DiR1FfKNvjuUpBHmylQ/?embed=1
NASA TV	`1https://en.gdplayertv.to/live-tv/nasa-tv/?embed=1
Nat Geo TV Japan	`1https://en.gdplayertv.to/live-tv/nat-geo-jp/?embed=1
Nat Geo WILD	`1https://en.gdplayertv.to/live-tv/UCDPk9MG2RexnOMGTD-YnSnA/?embed=1
NHK E TV	`1https://en.gdplayertv.to/live-tv/nhk-educational-tv/?embed=1
NHK E TV Osaka	`1https://en.gdplayertv.to/live-tv/nhk-educational-tv-osaka/?embed=1
Russia Today Documentary English TV	`1https://en.gdplayertv.to/live-tv/rt-documentary/?embed=1
Sony BBC Earth TV	`1https://en.gdplayertv.to/live-tv/sony-bbc-earth/?embed=1
WildEarth TV	`1https://en.gdplayertv.to/live-tv/wildearth-tv/?embed=1
YTN Science TV	`1https://en.gdplayertv.to/live-tv/ytn-science/?embed=1
ABC News Australia TV	`1https://en.gdplayertv.to/live-tv/abc-news-au/?embed=1
ABC News TV	`1https://en.gdplayertv.to/live-tv/abc-news-us/?embed=1
ABN Telugu	`1https://en.gdplayertv.to/live-tv/UC_2irx_BQR7RsBKmUV9fePQ/?embed=1
ABN TV	`1https://en.gdplayertv.to/live-tv/abn-tv-kr/?embed=1
Al Jazeera English	`1https://en.gdplayertv.to/live-tv/UCNye-wNBqNL5ZzHSJj3l8Bg/?embed=1
Al Jazeera TV	`1https://en.gdplayertv.to/live-tv/aljazeera/?embed=1
ANN News TV	`1https://en.gdplayertv.to/live-tv/ann/?embed=1
ARY News	`1https://en.gdplayertv.to/live-tv/UCMmpLL2ucRHAXbNHiCPyIyg/?embed=1
Bloomberg Asia BTV	`1https://en.gdplayertv.to/live-tv/bloomberg-asia-btv/?embed=1
Bloomberg Asia Live Event TV	`1https://en.gdplayertv.to/live-tv/bloomberg-asia/?embed=1
Bloomberg Australia BTV	`1https://en.gdplayertv.to/live-tv/bloomberg-australia-btv/?embed=1
Bloomberg EMEA Live Event TV	`1https://en.gdplayertv.to/live-tv/bloomberg-emea/?embed=1
Bloomberg Europe BTV	`1https://en.gdplayertv.to/live-tv/bloomberg-europe-btv/?embed=1
